file_name,dataset_split,disease_class,x_center,y_center,width,height
PotatoLateBlight-446-_JPG.rf.806dbc9e3a679492b6700b1b3603eb89.txt,train,Potato_Late_Blight,0.5015234375,0.4952734375,0.8224609375,0.9123828125
PotatoHealthy-1401-_JPG.rf.4ccbeff472e41a9571206e594b987b80.txt,train,Potato_Healthy_Plant,0.493125,0.478515625,0.8112890625,0.9514453125
PotatoHealthy-1857-_JPG.rf.c23fec6eebb1e02253cd56653d76f741.txt,train,Potato_Healthy_Plant,0.486171875,0.5050390625,0.9089453125,0.7421875
PotatoLateBlight-1904-_JPG.rf.f61ce5d4f1fd70d9f7550262f336c58f.txt,train,Potato_Late_Blight,0.5503125,0.518984375,0.83078125,0.9040234375
PotatoHealthy-2130-_JPG.rf.4c288d71a3bbeadad10327660e163fc0.txt,train,Potato_Healthy_Plant,0.5359765625,0.5286328125,0.89203125,0.9426953125
PotatoEarlyBlight-1452-_jpg.rf.d573a2b2f5c01fcf41c03d9925d56abe.txt,train,Potato_Early_Blight,0.4654669260700389,0.5027855153203342,0.423715953307393,0.5041782729805014
PotatoLateBlight-2935-_JPG.rf.e5392aa15fa9f6c7bb0e6235f22d90bf.txt,train,Potato_Late_Blight,0.4696484375,0.5159765625,0.8835546875,0.9094921875
PotatoEarlyBlight-2206-_JPG.rf.f253a6cd9938832381c98d63c97792ba.txt,train,Potato_Early_Blight,0.51125,0.4938671875,0.94796875,0.9709765625
PotatoLateBlight-1927-_JPG.rf.c277ccd3ec7ba60e591fae4d725d15d1.txt,train,Potato_Late_Blight,0.500703125,0.47890625,0.6846875,0.8434375
PotatoLateBlight-3484-_jpg.rf.f624154ea527716357d933f243fe8476.txt,train,Potato_Late_Blight,0.39203065134099613,0.30883333333333335,0.4119157088122606,0.6075
PotatoLateBlight-3484-_jpg.rf.f624154ea527716357d933f243fe8476.txt,train,Potato_Late_Blight,0.6391187739463602,0.7959166666666667,0.47390804597701147,0.31833333333333336
PotatoLateBlight-445-_JPG.rf.c9bfb5f158e4d67167042718f51a1c0c.txt,train,Potato_Late_Blight,0.507109375,0.4924609375,0.8112890625,0.906796875
PotatoEarlyBlight-444-_JPG.rf.d0427100139c934e035edc7544e05872.txt,train,Potato_Early_Blight,0.4819921875,0.5050390625,0.9061328125,0.9430859375
PotatoHealthy-1804-_JPG.rf.364fe5f1dc552163bd8ad287a0e8dbe0.txt,train,Potato_Healthy_Plant,0.501484375,0.4645703125,0.9675,0.8230859375
PotatoHealthy-757-_JPG.rf.6bcbb018e3ada29d6e633b7557b406c1.txt,train,Potato_Healthy_Plant,0.4969140625,0.4876953125,0.8409375,0.9344140625
PotatoHealthy-25-_JPG.rf.c80f4a2424b85d1518802f5f9cdf86fc.txt,train,Potato_Healthy_Plant,0.51546875,0.499453125,0.900546875,0.9151953125
PotatoEarlyBlight-2073-_JPG.rf.5e7b3105b621baa0eef424f89568d4ca.txt,train,Potato_Early_Blight,0.5098828125,0.5008203125,0.9451953125,0.9626171875
PotatoEarlyBlight-1307-_JPG.rf.a3bc88676de83753ac14629b8b7b857b.txt,train,Potato_Early_Blight,0.502890625,0.5,0.98703125,1.0
PotatoHealthy-645-_JPG.rf.ec5bf1059dcd790c7ada523ff607b4f0.txt,train,Potato_Healthy_Plant,0.5258984375,0.455,0.758828125,0.79234375
PotatoEarlyBlight-2765-_JPG.rf.664f9c614cdd139b7edfd6170b29b33e.txt,train,Potato_Early_Blight,0.4959375,0.4910546875,0.922890625,0.9430859375
PotatoHealthy-162-_JPG.rf.a9bbbbe03469a623d401ef551e519123.txt,train,Potato_Healthy_Plant,0.5070703125,0.5524609375,0.883828125,0.831484375
PotatoLateBlight-966-_JPG.rf.bdd4316449304d9cba13c85ccbf0bf41.txt,train,Potato_Late_Blight,0.5065625,0.498984375,0.814765625,0.9536328125
PotatoEarlyBlight-2522-_JPG.rf.9cc3333278925a71ac4cb8f7d4b81221.txt,train,Potato_Early_Blight,0.5001171875,0.50640625,0.9647265625,0.9626171875
PotatoLateBlight-2190-_JPG.rf.2226f95acceefebc0a969ccfa5a33bf7.txt,train,Potato_Late_Blight,0.49453125,0.4924609375,0.9089453125,0.9235546875
PotatoLateBlight-581-_JPG.rf.ba6d42c687d06751c5ec1e4f113381a1.txt,train,Potato_Late_Blight,0.5112890625,0.4841015625,0.8084765625,0.9235546875
PotatoHealthy-658-_JPG.rf.10be2f04d88cd29c25e432ec4097c66a.txt,train,Potato_Healthy_Plant,0.51265625,0.4952734375,0.8894140625,0.8733203125
PotatoLateBlight-530-_JPG.rf.d2216a68db9f7e1948dd763af67464b2.txt,train,Potato_Late_Blight,0.4624609375,0.498046875,0.72203125,0.9626171875
PotatoHealthy-2062-_JPG.rf.cb144dd77135f675d2d130877f821ad3.txt,train,Potato_Healthy_Plant,0.5141015625,0.5,0.6411328125,1.0
PotatoHealthy-604-_JPG.rf.f17609d57e67d3ebf1fcb712565bf977.txt,train,Potato_Healthy_Plant,0.51125,0.4562109375,0.94796875,0.9123828125
PotatoHealthy-876-_JPG.rf.d88080c63947f1f3166638e01496059e.txt,train,Potato_Healthy_Plant,0.4959375,0.5105859375,0.939609375,0.8928515625
PotatoEarlyBlight-1870-_JPG.rf.6e28091e06887d2cc0c594b6b7326998.txt,train,Potato_Early_Blight,0.5070703125,0.498046875,0.91171875,0.9626171875
PotatoHealthy-2168-_JPG.rf.532348c5dd151f6562ca23cce9105ace.txt,train,Potato_Healthy_Plant,0.5573046875,0.4910546875,0.783359375,0.9207421875
PotatoHealthy-1578-_JPG.rf.8a9a26b9776061fb10c260c22631bbfc.txt,train,Potato_Healthy_Plant,0.5503125,0.558046875,0.8140625,0.8035546875
PotatoLateBlight-1945-_JPG.rf.1557c72b88eccde9d01461da7029edb1.txt,train,Potato_Late_Blight,0.490546875,0.5033203125,0.889765625,0.9253515625
PotatoEarlyBlight-631-_JPG.rf.45c128b93da28e36e25687b8c3ffbd41.txt,train,Potato_Early_Blight,0.502890625,0.4924609375,0.8587109375,0.9514453125
PotatoEarlyBlight-607-_JPG.rf.2e7e2d44c5e3c900198e4c5c17dd9976.txt,train,Potato_Early_Blight,0.51265625,0.4938671875,0.9619140625,0.9542578125
PotatoHealthy-1717-_JPG.rf.4b2c177a9b3e48b90b5f1bd3326602cd.txt,train,Potato_Healthy_Plant,0.483359375,0.5231640625,0.8866015625,0.91796875
PotatoHealthy-905-_JPG.rf.9096597fc80350569132cc66d63e8547.txt,train,Potato_Healthy_Plant,0.524765625,0.5033984375,0.9459375,0.934609375
PotatoLateBlight-1602-_JPG.rf.38a7b9f7febf9ccda4c14d2166fef454.txt,train,Potato_Late_Blight,0.4987109375,0.5050390625,0.900546875,0.9542578125
PotatoEarlyBlight-3009-_JPG.rf.6f39d0bded912976f05d8cfacebe39d3.txt,train,Potato_Early_Blight,0.5269921875,0.50640625,0.9459765625,0.9514453125
PotatoEarlyBlight-1750-_JPG.rf.38e9167ebaae2f09787e9a0420f20562.txt,train,Potato_Early_Blight,0.486171875,0.4938671875,0.853125,0.9207421875
PotatoHealthy-231-_JPG.rf.587f64561f5c3cf1ac92837a50a5f894.txt,train,Potato_Healthy_Plant,0.505703125,0.499453125,0.9144921875,0.870546875
PotatoHealthy-1900-_JPG.rf.89aabefd92dd8fbf253b600bbc01f2de.txt,train,Potato_Healthy_Plant,0.505703125,0.5133984375,0.8921875,0.9151953125
PotatoHealthy-1976-_JPG.rf.4783540ffc6330962c0b89f4640a0431.txt,train,Potato_Healthy_Plant,0.4973046875,0.439453125,0.9758984375,0.672421875
PotatoHealthy-1873-_JPG.rf.0c015be360dbcee54b4e2a76537a9ea0.txt,train,Potato_Healthy_Plant,0.502890625,0.5078125,0.8698828125,0.9207421875
PotatoEarlyBlight-1231-_JPG.rf.423545652dc90355ea4e74280ddb48e5.txt,train,Potato_Early_Blight,0.5172265625,0.5008203125,0.9655078125,0.984921875
PotatoEarlyBlight-1290-_JPG.rf.840f318e36cd09c2bdac78ce7dd83911.txt,train,Potato_Early_Blight,0.502890625,0.4855078125,0.9368359375,0.9709765625
PotatoEarlyBlight-1527-_JPG.rf.c586797ff47812e3142e5041339ac8c5.txt,train,Potato_Early_Blight,0.502890625,0.5022265625,0.87546875,0.9709765625
PotatoEarlyBlight-2970-_JPG.rf.aa32be1c49ead9c097bd7e372b244201.txt,train,Potato_Early_Blight,0.4959375,0.4924609375,0.939609375,0.95703125
PotatoLateBlight-2296-_JPG.rf.abc42bbc305bea5f6a2f2294f86a1556.txt,train,Potato_Late_Blight,0.493125,0.4855078125,0.8894140625,0.9598046875
PotatoLateBlight-2430-_JPG.rf.75b3201249df666349a733feeec8d197.txt,train,Potato_Late_Blight,0.5084765625,0.4855078125,0.7917578125,0.7421875
PotatoEarlyBlight-1113-_JPG.rf.2639c12d1e50f7ad6610733ce979aa9b.txt,train,Potato_Early_Blight,0.456875,0.48828125,0.883828125,0.965390625
PotatoEarlyBlight-1216-_JPG.rf.0465fa402b129ca0c8f65970b88c7695.txt,train,Potato_Early_Blight,0.5172265625,0.4896875,0.9655078125,0.9793359375
PotatoLateBlight-1161-_JPG.rf.cc8ba1f98f67433654d00b9f90a72a63.txt,train,Potato_Late_Blight,0.5070703125,0.5008203125,0.8391796875,0.87890625
PotatoHealthy-2201-_JPG.rf.e81806da379c439e1a4212703dccbb8a.txt,train,Potato_Healthy_Plant,0.47640625,0.518984375,0.883828125,0.9430859375
PotatoLateBlight-851-_JPG.rf.100c98d072e456c66a6f90d3ac0c419b.txt,train,Potato_Late_Blight,0.5040234375,0.5210546875,0.9013671875,0.950234375
PotatoEarlyBlight-1335-_JPG.rf.776da1a0a287c829a8399b0f944ca22a.txt,train,Potato_Early_Blight,0.5019140625,0.4855078125,0.9962109375,0.965390625
PotatoEarlyBlight-2070-_JPG.rf.34a0201af377ddaec47796df79940bd8.txt,train,Potato_Early_Blight,0.4694140625,0.50921875,0.8308203125,0.9012109375
PotatoHealthy-367-_JPG.rf.52cd61827ad74d817aa4e76d3fecf722.txt,train,Potato_Healthy_Plant,0.4819921875,0.5133984375,0.7778125,0.7477734375
PotatoLateBlight-919-_JPG.rf.1d547544149330844b4fc2288fd2687b.txt,train,Potato_Late_Blight,0.4708984375,0.498984375,0.83515625,0.7905859375
PotatoLateBlight-1580-_JPG.rf.88d1ab3ab48e8e0d44e7655abaa6dbad.txt,train,Potato_Late_Blight,0.504296875,0.4952734375,0.922890625,0.91796875
PotatoHealthy-1415-_JPG.rf.c94157a5ab5de693e12b1d214c9c202b.txt,train,Potato_Healthy_Plant,0.5196484375,0.50921875,0.825234375,0.8956640625
PotatoHealthy-1129-_JPG.rf.5a3fe78b162eae9bad29bc873153d5e4.txt,train,Potato_Healthy_Plant,0.523828125,0.460390625,0.9228515625,0.8928515625
PotatoEarlyBlight-1658-_JPG.rf.b9a3bfc1998b5cea963a0c2ea403cfdb.txt,train,Potato_Early_Blight,0.502890625,0.4896875,0.9256640625,0.9626171875
PotatoHealthy-1336-_JPG.rf.29240098d0b32153401703503d44a58a.txt,train,Potato_Healthy_Plant,0.522421875,0.47015625,0.83640625,0.867734375
PotatoHealthy-569-_JPG.rf.a8bf6eddf557b262cd1ae5d78aa45c23.txt,train,Potato_Healthy_Plant,0.51546875,0.5105859375,0.8391796875,0.9319140625
PotatoLateBlight-1446-_JPG.rf.7a8ec375bd47cf3e9e4ed53a46a1aa67.txt,train,Potato_Late_Blight,0.5383984375,0.4863671875,0.905546875,0.89609375
PotatoLateBlight-1264-_JPG.rf.413b0973e95aba90eb0c3a3ae29c1338.txt,train,Potato_Late_Blight,0.5071875,0.51046875,0.792734375,0.9516796875
PotatoEarlyBlight-2771-_JPG.rf.acdcdcf08d1ae1a07f91d0171dc8543f.txt,train,Potato_Early_Blight,0.493125,0.5050390625,0.9451953125,0.9598046875
PotatoLateBlight-614-_JPG.rf.ab4cd9d7423b8a1ea394514886b88a94.txt,train,Potato_Late_Blight,0.5070703125,0.486875,0.939609375,0.8844921875
PotatoLateBlight-678-_JPG.rf.2e81d1d5bcbfc2ce5d8e087c008e3dba.txt,train,Potato_Late_Blight,0.5461328125,0.4729296875,0.822421875,0.9012109375
PotatoHealthy-1318-_JPG.rf.7431560675619f571e89aff8a13d7fde.txt,train,Potato_Healthy_Plant,0.543359375,0.5022265625,0.8670703125,0.8649609375
PotatoHealthy-853-_JPG.rf.fe5f9b68591e55d48c0b7d9be8154c6c.txt,train,Potato_Healthy_Plant,0.5237109375,0.5033203125,0.8850390625,0.8081640625
PotatoLateBlight-2516-_JPG.rf.1a00bf427ba7a691fabaac7b1c4a4c6b.txt,train,Potato_Late_Blight,0.5489453125,0.518984375,0.7498828125,0.8258984375
PotatoHealthy-1911-_JPG.rf.c87b9caa4dea3b4925bc8314f2420c73.txt,train,Potato_Healthy_Plant,0.456875,0.5008203125,0.8336328125,0.9626171875
PotatoLateBlight-1034-_JPG.rf.15a0b4d45e4507c1e90523f9172244b4.txt,train,Potato_Late_Blight,0.5040625,0.4656640625,0.91078125,0.904296875
PotatoEarlyBlight-237-_JPG.rf.7fadd7b3e7d39bc5ed76b7afdd4f8cf5.txt,train,Potato_Early_Blight,0.5070703125,0.5050390625,0.95078125,0.909609375
PotatoEarlyBlight-2575-_JPG.rf.85a3e2889f6752b362b3c40ca6b97841.txt,train,Potato_Early_Blight,0.5503125,0.4952734375,0.8642578125,0.9347265625
PotatoEarlyBlight-1633-_JPG.rf.47b51957c06bf32c2a6941ad7c6013f0.txt,train,Potato_Early_Blight,0.5084765625,0.498046875,0.9144921875,0.945859375
PotatoLateBlight-2969-_JPG.rf.4e3208e977afb83abf1ea058f0a095dc.txt,train,Potato_Late_Blight,0.533984375,0.5446484375,0.93203125,0.910703125
PotatoHealthy-1943-_JPG.rf.b43bc1a798d50f754e29072262b6ddf3.txt,train,Potato_Healthy_Plant,0.51265625,0.50640625,0.8559375,0.851015625
PotatoLateBlight-1447-_JPG.rf.6589033c6fcabbd862904a0f537850af.txt,train,Potato_Late_Blight,0.4889453125,0.478515625,0.808515625,0.8844921875
PotatoHealthy-2332-_JPG.rf.ab99c866f87d99ee2001a9af90804cc9.txt,train,Potato_Healthy_Plant,0.5377734375,0.57671875,0.8782421875,0.8465234375
PotatoEarlyBlight-2368-_JPG.rf.77c622c2590f2904dd9cfa808ebbc208.txt,train,Potato_Early_Blight,0.505703125,0.4938671875,0.94796875,0.9598046875
PotatoEarlyBlight-1185-_JPG.rf.b8ff9d93ce9d4b742479135e65fe8852.txt,train,Potato_Early_Blight,0.54515625,0.5139453125,0.9097265625,0.972109375
PotatoLateBlight-395-_JPG.rf.b5c9c7eb478688775e6800db6b3ffa4f.txt,train,Potato_Late_Blight,0.4805859375,0.4855078125,0.7750390625,0.9319140625
PotatoLateBlight-2096-_JPG.rf.368b68082c13a13287ab0c3704f7b147.txt,train,Potato_Late_Blight,0.53203125,0.4887890625,0.8555078125,0.9434375
PotatoLateBlight-1661-_JPG.rf.cbb3a907dc4ebb123448ebab2c3971fa.txt,train,Potato_Late_Blight,0.49453125,0.4938671875,0.853125,0.926328125
PotatoEarlyBlight-2183-_JPG.rf.2f5732fb5d4b8099018f2631478cd590.txt,train,Potato_Early_Blight,0.5182421875,0.498046875,0.939609375,0.9235546875
PotatoLateBlight-666-_JPG.rf.af553354d8c451ffd8081e9fec77c14f.txt,train,Potato_Late_Blight,0.4903515625,0.498046875,0.8615234375,0.8844921875
PotatoHealthy-868-_JPG.rf.07f7d4a54a2cd23190b665b864fad671.txt,train,Potato_Healthy_Plant,0.4819921875,0.48828125,0.900546875,0.9319140625
PotatoLateBlight-2206-_JPG.rf.16253a8d0c8f48b8ee5831c7f2ac3605.txt,train,Potato_Late_Blight,0.5084765625,0.4826953125,0.83640625,0.8761328125
PotatoLateBlight-144-_JPG.rf.c730098980bdf17dff04d8c17f8e51fd.txt,train,Potato_Late_Blight,0.4889453125,0.5008203125,0.8866015625,0.91796875
PotatoEarlyBlight-641-_JPG.rf.98f04dd5009341aea2da544f0417230a.txt,train,Potato_Early_Blight,0.504296875,0.4924609375,0.8949609375,0.906796875
PotatoLateBlight-1986-_JPG.rf.aac8ea58b566b10ab0bab35215acb481.txt,train,Potato_Late_Blight,0.518359375,0.4912890625,0.94234375,0.9313671875
PotatoEarlyBlight-1833-_JPG.rf.333acad21d0beeb838c9a45cce4860c4.txt,train,Potato_Early_Blight,0.4973046875,0.4924609375,0.920078125,0.9626171875
PotatoLateBlight-216-_JPG.rf.b4548a4ac4f2e17642c6181f7338951a.txt,train,Potato_Late_Blight,0.5015234375,0.499453125,0.7331640625,0.965390625
PotatoLateBlight-2767-_JPG.rf.dd226419f19fe2b16176c5655d7bfa1c.txt,train,Potato_Late_Blight,0.504296875,0.4841015625,0.9284375,0.87890625
PotatoHealthy-340-_JPG.rf.8a86629d3b5b8bb646053f6dd39a6402.txt,train,Potato_Healthy_Plant,0.51546875,0.5441015625,0.8670703125,0.8147265625
PotatoHealthy-1626-_JPG.rf.f8723e2af7838f98df55e6d2803199c0.txt,train,Potato_Healthy_Plant,0.49734375,0.5050390625,0.8196484375,0.8761328125
PotatoEarlyBlight-157-_JPG.rf.ba3d42f61f2acaa6e319adb68c14a0b7.txt,train,Potato_Early_Blight,0.5168359375,0.4910546875,0.8866015625,0.9542578125
PotatoEarlyBlight-2425-_JPG.rf.5facb0f48eca1f14bcfe853f32598fc8.txt,train,Potato_Early_Blight,0.5140625,0.498046875,0.8866015625,0.945859375
PotatoEarlyBlight-2973-_JPG.rf.6116fa85f842b6b6aa4d50bf375bab3c.txt,train,Potato_Early_Blight,0.502890625,0.5078125,0.9647265625,0.9151953125
PotatoLateBlight-1386-_JPG.rf.960d7be2bb4cbf7ef319968837df0c10.txt,train,Potato_Late_Blight,0.5015234375,0.5119921875,0.8559375,0.87890625
PotatoLateBlight-554-_JPG.rf.ca9db5e349b520e014b76b190e3bbc4b.txt,train,Potato_Late_Blight,0.5354296875,0.516796875,0.8894921875,0.9485546875
PotatoLateBlight-2270-_JPG.rf.072bf6e9c5a4c4a53bc6d20da313de5e.txt,train,Potato_Late_Blight,0.447421875,0.555390625,0.7689453125,0.815234375
PotatoEarlyBlight-806-_JPG.rf.706c0b3d186c61ea880b6653bf95e1b3.txt,train,Potato_Early_Blight,0.516875,0.4826953125,0.8140625,0.926328125
PotatoEarlyBlight-1367-_JPG.rf.dc82a52d7078bbf03e1bceddfad728d0.txt,train,Potato_Early_Blight,0.4973046875,0.4952734375,0.920078125,0.9514453125
PotatoLateBlight-323-_JPG.rf.62581da2c41ef789a21b47bb44a53108.txt,train,Potato_Late_Blight,0.475,0.486875,0.853125,0.828671875
PotatoLateBlight-2738-_JPG.rf.79223b593f7fcb3697f3280c11a88bdc.txt,train,Potato_Late_Blight,0.484765625,0.52875,0.9061328125,0.87890625
PotatoEarlyBlight-2034-_JPG.rf.3e913801e0636ad5bb71cafeb6c9fc86.txt,train,Potato_Early_Blight,0.51546875,0.4855078125,0.9340234375,0.9040234375
PotatoEarlyBlight-1104-_JPG.rf.1e5bfa68ec1276b56e424966905f560f.txt,train,Potato_Early_Blight,0.5056640625,0.4938671875,0.9814453125,0.965390625
PotatoLateBlight-2403-_JPG.rf.3ef12e34aa10640ba38b085f306b3ad3.txt,train,Potato_Late_Blight,0.53671875,0.4633203125,0.84109375,0.7905859375
PotatoEarlyBlight-155-_JPG.rf.97fdd1ddbc9be3edfa0bc74c51be373f.txt,train,Potato_Early_Blight,0.5098828125,0.498046875,0.939609375,0.9737890625
PotatoHealthy-1496-_JPG.rf.1c14448a5b1f51f6ef155797b1175657.txt,train,Potato_Healthy_Plant,0.4964036207932693,0.07969782902644229,0.18292543666698802,0.3188523111337113
PotatoLateBlight-1691-_JPG.rf.06a314a3cd6f8446750fca02a315d524.txt,train,Potato_Late_Blight,0.4987109375,0.4938671875,0.9284375,0.9542578125
PotatoEarlyBlight-2289-_JPG.rf.100e3c2b189da505ea2ad34eb248e365.txt,train,Potato_Early_Blight,0.5186328125,0.4952734375,0.962734375,0.9347265625
PotatoEarlyBlight-2112-_JPG.rf.35e8e3e0e8f3441370d13b7beb442734.txt,train,Potato_Early_Blight,0.5001171875,0.5022265625,0.9647265625,0.9207421875
PotatoHealthy-115-_JPG.rf.e85b539fd7fe33e3d0fdcb59251d4dc2.txt,train,Potato_Healthy_Plant,0.5070703125,0.4896875,0.9284375,0.8844921875
PotatoEarlyBlight-1735-_JPG.rf.702bb7113391e61218f5fe71bb338600.txt,train,Potato_Early_Blight,0.486171875,0.498046875,0.94796875,0.9737890625
PotatoLateBlight-304-_JPG.rf.fcd93b8badd0f659abd9f34e5ce0b37d.txt,train,Potato_Late_Blight,0.5301953125,0.5171875,0.939609375,0.92734375
PotatoLateBlight-2872-_JPG.rf.78788223af316713aebd2b08c75f9548.txt,train,Potato_Late_Blight,0.4708203125,0.4715234375,0.867109375,0.9319140625
PotatoEarlyBlight-389-_JPG.rf.e4c8c0ae68461d4a8538247a7abf117f.txt,train,Potato_Early_Blight,0.4959375,0.4952734375,0.922890625,0.9737890625
PotatoEarlyBlight-1391-_JPG.rf.6a957e0357a315a6b1f099a976a01a91.txt,train,Potato_Early_Blight,0.52421875,0.498046875,0.9515625,0.984921875
PotatoLateBlight-1198-_JPG.rf.3b0eb411bf535129103f7a16b69b7ed8.txt,train,Potato_Late_Blight,0.52421875,0.5119921875,0.9515625,0.968203125
PotatoEarlyBlight-2015-_JPG.rf.1fbf9053413ff1cb0a8c18d83b79f3fa.txt,train,Potato_Early_Blight,0.502890625,0.499453125,0.8475390625,0.9319140625
PotatoLateBlight-1614-_JPG.rf.5383d1abdbc406e27ea8518990476b76.txt,train,Potato_Late_Blight,0.524375,0.507109375,0.8491796875,0.944921875
PotatoLateBlight-699-_JPG.rf.733fb9ea5f02a342f1c6310c977f574e.txt,train,Potato_Late_Blight,0.504296875,0.4924609375,0.844765625,0.95703125
PotatoHealthy-1459-_JPG.rf.32137bc16aab22a86140137a66d826ee.txt,train,Potato_Healthy_Plant,0.504296875,0.517578125,0.91171875,0.811953125
PotatoHealthy-940-_JPG.rf.86d0ebedd7da9a96e3cda6399d4985a8.txt,train,Potato_Healthy_Plant,0.4889453125,0.4812890625,0.8921875,0.906796875
PotatoLateBlight-2742-_JPG.rf.79f97a3dc9851efdb187db17e493f657.txt,train,Potato_Late_Blight,0.4987109375,0.537109375,0.883828125,0.87890625
PotatoEarlyBlight-453-_JPG.rf.6acd792834cd0683ab790fde72d21de7.txt,train,Potato_Early_Blight,0.4987109375,0.4938671875,0.939609375,0.9542578125
PotatoLateBlight-1427-_JPG.rf.4f46a006078f5a0e01a760438d81e3a6.txt,train,Potato_Late_Blight,0.4570703125,0.4615625,0.905546875,0.89609375
PotatoLateBlight-2257-_JPG.rf.90c471bcac1a8e920259bd529055ec27.txt,train,Potato_Late_Blight,0.5196484375,0.486875,0.7917578125,0.91796875
PotatoEarlyBlight-1546-_JPG.rf.b75194bda2f60d92cf3d3ac11f76c9d4.txt,train,Potato_Early_Blight,0.5280078125,0.5022265625,0.8866015625,0.9430859375
PotatoHealthy-1885-_JPG.rf.5bac2357da69ef56b7dd81fe9a7472cf.txt,train,Potato_Healthy_Plant,0.5650390625,0.4833984375,0.8453125,0.861484375
PotatoHealthy-6-_JPG.rf.bf63fc2d899712045da1695afeba71e6.txt,train,Potato_Healthy_Plant,0.53078125,0.5022265625,0.8921875,0.909609375
PotatoLateBlight-2843-_JPG.rf.2dfb3e7a2eb0664d46b2eb0f315fda0c.txt,train,Potato_Late_Blight,0.487578125,0.518984375,0.8559375,0.9040234375
PotatoEarlyBlight-1537-_JPG.rf.fb0f141192ccd6563ec06094d37fe523.txt,train,Potato_Early_Blight,0.51265625,0.496640625,0.9451953125,0.9709765625
PotatoLateBlight-1882-_JPG.rf.42dc73836b7ca670e418af99055e0154.txt,train,Potato_Late_Blight,0.4917578125,0.5217578125,0.71921875,0.870546875
PotatoEarlyBlight-1731-_JPG.rf.e3343298f715a0bd86801858094049a6.txt,train,Potato_Early_Blight,0.525234375,0.496640625,0.9144921875,0.9207421875
PotatoLateBlight-1550-_JPG.rf.9d0ee545450c7fa94320eb065d654621.txt,train,Potato_Late_Blight,0.522109375,0.52734375,0.8537109375,0.787109375
PotatoEarlyBlight-2071-_JPG.rf.e7d35e991b069794394ae8d51c7d757d.txt,train,Potato_Early_Blight,0.5503125,0.516171875,0.83078125,0.9040234375
PotatoHealthy-1768-_JPG.rf.dcc45c5be5702cb565dc7113aa7471da.txt,train,Potato_Healthy_Plant,0.4638671875,0.5050390625,0.7862109375,0.9598046875
PotatoEarlyBlight-493-_JPG.rf.b7ad5a31bdf1d519e44751846fb2776c.txt,train,Potato_Early_Blight,0.502890625,0.4924609375,0.9368359375,0.9737890625
PotatoEarlyBlight-827-_JPG.rf.7171235cfb99cfe8a928e9c1317fdf46.txt,train,Potato_Early_Blight,0.501484375,0.5008203125,0.939609375,0.9347265625
